"Identyfikator Produktu (ID)";"Indeks produktu";"Atrybut (Nazwa:Typ:Pozycja)*";"Wartość (Wartość:Pozycja)*";"Identyfikator dostawcy";"Indeks";"kod EAN13";"Kod kreskowy UPC";"MPN";"Koszt własny";"Wpływ na cenę";"Podatek ekologiczny";"Ilość"
165;"";"Rozmiar:select:1";"176/116/102";"";"";"";"";"";"";"";"";42
165;"";"Rozmiar:select:1";"182/92/78";"";"";"";"";"";"";"";"";24
165;"";"Rozmiar:select:1";"182/96/82";"";"";"";"";"";"";"";"";13
165;"";"Rozmiar:select:1";"182/100/86";"";"";"";"";"";"";"";"";15
165;"";"Rozmiar:select:1";"182/104/90";"";"";"";"";"";"";"";"";42
165;"";"Rozmiar:select:1";"182/108/94";"";"";"";"";"";"";"";"";41
165;"";"Rozmiar:select:1";"182/112/98";"";"";"";"";"";"";"";"";24
165;"";"Rozmiar:select:1";"182/116/102";"";"";"";"";"";"";"";"";35
165;"";"Rozmiar:select:1";"188/96/82";"";"";"";"";"";"";"";"";40
165;"";"Rozmiar:select:1";"188/100/86";"";"";"";"";"";"";"";"";19
165;"";"Rozmiar:select:1";"188/104/90";"";"";"";"";"";"";"";"";26
165;"";"Rozmiar:select:1";"188/108/94";"";"";"";"";"";"";"";"";28
165;"";"Rozmiar:select:1";"188/112/98";"";"";"";"";"";"";"";"";31
165;"";"Rozmiar:select:1";"188/116/102";"";"";"";"";"";"";"";"";25
165;"";"Rozmiar:select:1";"194/104/90";"";"";"";"";"";"";"";"";23
165;"";"Rozmiar:select:1";"194/108/94";"";"";"";"";"";"";"";"";28
165;"";"Rozmiar:select:1";"194/112/98";"";"";"";"";"";"";"";"";47
166;"";"Rozmiar:select:1";"170/104/90";"";"";"";"";"";"";"";"";17
166;"";"Rozmiar:select:1";"170/108/94";"";"";"";"";"";"";"";"";46
166;"";"Rozmiar:select:1";"170/112/98";"";"";"";"";"";"";"";"";43
166;"";"Rozmiar:select:1";"176/104/90";"";"";"";"";"";"";"";"";31
166;"";"Rozmiar:select:1";"176/108/94";"";"";"";"";"";"";"";"";25
166;"";"Rozmiar:select:1";"176/112/98";"";"";"";"";"";"";"";"";10
166;"";"Rozmiar:select:1";"176/116/102";"";"";"";"";"";"";"";"";46
166;"";"Rozmiar:select:1";"176/120/106";"";"";"";"";"";"";"";"";15
166;"";"Rozmiar:select:1";"182/108/94";"";"";"";"";"";"";"";"";40
166;"";"Rozmiar:select:1";"182/112/98";"";"";"";"";"";"";"";"";24
166;"";"Rozmiar:select:1";"182/116/102";"";"";"";"";"";"";"";"";34
166;"";"Rozmiar:select:1";"182/120/106";"";"";"";"";"";"";"";"";22
166;"";"Rozmiar:select:1";"188/112/98";"";"";"";"";"";"";"";"";22
166;"";"Rozmiar:select:1";"188/116/102";"";"";"";"";"";"";"";"";12
166;"";"Rozmiar:select:1";"188/120/106";"";"";"";"";"";"";"";"";21
167;"";"Rozmiar:select:1";"170/88/74";"";"";"";"";"";"";"";"";24
167;"";"Rozmiar:select:1";"170/92/78";"";"";"";"";"";"";"";"";19
167;"";"Rozmiar:select:1";"170/96/82";"";"";"";"";"";"";"";"";31
167;"";"Rozmiar:select:1";"170/100/86";"";"";"";"";"";"";"";"";12
167;"";"Rozmiar:select:1";"170/104/90";"";"";"";"";"";"";"";"";45
167;"";"Rozmiar:select:1";"170/108/94";"";"";"";"";"";"";"";"";11
167;"";"Rozmiar:select:1";"176/92/78";"";"";"";"";"";"";"";"";29
167;"";"Rozmiar:select:1";"176/96/82";"";"";"";"";"";"";"";"";32
167;"";"Rozmiar:select:1";"176/100/86";"";"";"";"";"";"";"";"";21
167;"";"Rozmiar:select:1";"176/104/90";"";"";"";"";"";"";"";"";15
167;"";"Rozmiar:select:1";"176/108/94";"";"";"";"";"";"";"";"";30
167;"";"Rozmiar:select:1";"176/112/98";"";"";"";"";"";"";"";"";40
167;"";"Rozmiar:select:1";"176/116/102";"";"";"";"";"";"";"";"";32
167;"";"Rozmiar:select:1";"182/92/78";"";"";"";"";"";"";"";"";36
167;"";"Rozmiar:select:1";"182/96/82";"";"";"";"";"";"";"";"";50
167;"";"Rozmiar:select:1";"182/100/86";"";"";"";"";"";"";"";"";49
167;"";"Rozmiar:select:1";"182/104/90";"";"";"";"";"";"";"";"";25
167;"";"Rozmiar:select:1";"182/108/94";"";"";"";"";"";"";"";"";43
167;"";"Rozmiar:select:1";"182/112/98";"";"";"";"";"";"";"";"";34
167;"";"Rozmiar:select:1";"182/116/102";"";"";"";"";"";"";"";"";10
167;"";"Rozmiar:select:1";"188/100/86";"";"";"";"";"";"";"";"";21
167;"";"Rozmiar:select:1";"188/104/90";"";"";"";"";"";"";"";"";34
167;"";"Rozmiar:select:1";"188/108/94";"";"";"";"";"";"";"";"";21
167;"";"Rozmiar:select:1";"188/112/98";"";"";"";"";"";"";"";"";25
167;"";"Rozmiar:select:1";"188/116/102";"";"";"";"";"";"";"";"";25
168;"";"Rozmiar:select:1";"170/96/82";"";"";"";"";"";"";"";"";48
168;"";"Rozmiar:select:1";"170/100/86";"";"";"";"";"";"";"";"";21
168;"";"Rozmiar:select:1";"170/104/90";"";"";"";"";"";"";"";"";28
168;"";"Rozmiar:select:1";"176/96/82";"";"";"";"";"";"";"";"";25
168;"";"Rozmiar:select:1";"176/100/86";"";"";"";"";"";"";"";"";47
168;"";"Rozmiar:select:1";"176/104/90";"";"";"";"";"";"";"";"";12
168;"";"Rozmiar:select:1";"176/108/94";"";"";"";"";"";"";"";"";20
168;"";"Rozmiar:select:1";"176/112/98";"";"";"";"";"";"";"";"";37
168;"";"Rozmiar:select:1";"182/100/86";"";"";"";"";"";"";"";"";12
168;"";"Rozmiar:select:1";"182/104/90";"";"";"";"";"";"";"";"";36
168;"";"Rozmiar:select:1";"182/108/94";"";"";"";"";"";"";"";"";32
168;"";"Rozmiar:select:1";"182/112/98";"";"";"";"";"";"";"";"";14
169;"";"Rozmiar:select:1";"170/88/74";"";"";"";"";"";"";"";"";41
169;"";"Rozmiar:select:1";"170/92/78";"";"";"";"";"";"";"";"";28
169;"";"Rozmiar:select:1";"170/96/82";"";"";"";"";"";"";"";"";32
169;"";"Rozmiar:select:1";"170/100/86";"";"";"";"";"";"";"";"";24
169;"";"Rozmiar:select:1";"170/104/90";"";"";"";"";"";"";"";"";32
169;"";"Rozmiar:select:1";"170/108/94";"";"";"";"";"";"";"";"";16
169;"";"Rozmiar:select:1";"176/92/78";"";"";"";"";"";"";"";"";10
169;"";"Rozmiar:select:1";"176/96/82";"";"";"";"";"";"";"";"";34
169;"";"Rozmiar:select:1";"176/100/86";"";"";"";"";"";"";"";"";12
169;"";"Rozmiar:select:1";"176/104/90";"";"";"";"";"";"";"";"";30
169;"";"Rozmiar:select:1";"176/108/94";"";"";"";"";"";"";"";"";10
169;"";"Rozmiar:select:1";"176/112/98";"";"";"";"";"";"";"";"";38
169;"";"Rozmiar:select:1";"176/116/102";"";"";"";"";"";"";"";"";19
169;"";"Rozmiar:select:1";"182/92/78";"";"";"";"";"";"";"";"";45
169;"";"Rozmiar:select:1";"182/96/82";"";"";"";"";"";"";"";"";33
169;"";"Rozmiar:select:1";"182/100/86";"";"";"";"";"";"";"";"";23
169;"";"Rozmiar:select:1";"182/104/90";"";"";"";"";"";"";"";"";47
169;"";"Rozmiar:select:1";"182/108/94";"";"";"";"";"";"";"";"";23
169;"";"Rozmiar:select:1";"182/112/98";"";"";"";"";"";"";"";"";15
169;"";"Rozmiar:select:1";"182/116/102";"";"";"";"";"";"";"";"";31
169;"";"Rozmiar:select:1";"188/100/86";"";"";"";"";"";"";"";"";15
169;"";"Rozmiar:select:1";"188/104/90";"";"";"";"";"";"";"";"";48
169;"";"Rozmiar:select:1";"188/108/94";"";"";"";"";"";"";"";"";12
169;"";"Rozmiar:select:1";"188/112/98";"";"";"";"";"";"";"";"";27
169;"";"Rozmiar:select:1";"188/116/102";"";"";"";"";"";"";"";"";46
170;"";"Rozmiar:select:1";"170/88/74";"";"";"";"";"";"";"";"";21
170;"";"Rozmiar:select:1";"170/92/78";"";"";"";"";"";"";"";"";16
170;"";"Rozmiar:select:1";"170/96/82";"";"";"";"";"";"";"";"";27
170;"";"Rozmiar:select:1";"170/100/86";"";"";"";"";"";"";"";"";49
170;"";"Rozmiar:select:1";"170/104/90";"";"";"";"";"";"";"";"";27
170;"";"Rozmiar:select:1";"170/108/94";"";"";"";"";"";"";"";"";44
170;"";"Rozmiar:select:1";"176/88/74";"";"";"";"";"";"";"";"";20
170;"";"Rozmiar:select:1";"176/92/78";"";"";"";"";"";"";"";"";39
170;"";"Rozmiar:select:1";"176/96/82";"";"";"";"";"";"";"";"";35
170;"";"Rozmiar:select:1";"176/100/86";"";"";"";"";"";"";"";"";47
170;"";"Rozmiar:select:1";"176/104/90";"";"";"";"";"";"";"";"";47
170;"";"Rozmiar:select:1";"176/108/94";"";"";"";"";"";"";"";"";30
170;"";"Rozmiar:select:1";"176/112/98";"";"";"";"";"";"";"";"";16
170;"";"Rozmiar:select:1";"176/116/102";"";"";"";"";"";"";"";"";45
170;"";"Rozmiar:select:1";"182/92/78";"";"";"";"";"";"";"";"";25
170;"";"Rozmiar:select:1";"182/96/82";"";"";"";"";"";"";"";"";41
170;"";"Rozmiar:select:1";"182/100/86";"";"";"";"";"";"";"";"";31
170;"";"Rozmiar:select:1";"182/104/90";"";"";"";"";"";"";"";"";10
170;"";"Rozmiar:select:1";"182/108/94";"";"";"";"";"";"";"";"";15
170;"";"Rozmiar:select:1";"182/112/98";"";"";"";"";"";"";"";"";12
170;"";"Rozmiar:select:1";"182/116/102";"";"";"";"";"";"";"";"";33
170;"";"Rozmiar:select:1";"188/96/82";"";"";"";"";"";"";"";"";22
170;"";"Rozmiar:select:1";"188/100/86";"";"";"";"";"";"";"";"";15
170;"";"Rozmiar:select:1";"188/104/90";"";"";"";"";"";"";"";"";39
170;"";"Rozmiar:select:1";"188/108/94";"";"";"";"";"";"";"";"";34
170;"";"Rozmiar:select:1";"188/112/98";"";"";"";"";"";"";"";"";15
170;"";"Rozmiar:select:1";"188/116/102";"";"";"";"";"";"";"";"";42
170;"";"Rozmiar:select:1";"194/104/90";"";"";"";"";"";"";"";"";19
170;"";"Rozmiar:select:1";"194/108/94";"";"";"";"";"";"";"";"";46
170;"";"Rozmiar:select:1";"194/112/98";"";"";"";"";"";"";"";"";14
171;"";"Rozmiar:select:1";"170/88/74";"";"";"";"";"";"";"";"";15
171;"";"Rozmiar:select:1";"170/92/78";"";"";"";"";"";"";"";"";46
171;"";"Rozmiar:select:1";"170/96/82";"";"";"";"";"";"";"";"";38
171;"";"Rozmiar:select:1";"170/100/86";"";"";"";"";"";"";"";"";38
171;"";"Rozmiar:select:1";"170/104/90";"";"";"";"";"";"";"";"";47
171;"";"Rozmiar:select:1";"170/108/94";"";"";"";"";"";"";"";"";37
171;"";"Rozmiar:select:1";"176/88/74";"";"";"";"";"";"";"";"";13
171;"";"Rozmiar:select:1";"176/92/78";"";"";"";"";"";"";"";"";49
171;"";"Rozmiar:select:1";"176/96/82";"";"";"";"";"";"";"";"";50
171;"";"Rozmiar:select:1";"176/100/86";"";"";"";"";"";"";"";"";17
171;"";"Rozmiar:select:1";"176/104/90";"";"";"";"";"";"";"";"";47
171;"";"Rozmiar:select:1";"176/108/94";"";"";"";"";"";"";"";"";22
171;"";"Rozmiar:select:1";"176/112/98";"";"";"";"";"";"";"";"";39
171;"";"Rozmiar:select:1";"176/116/102";"";"";"";"";"";"";"";"";50
171;"";"Rozmiar:select:1";"182/92/78";"";"";"";"";"";"";"";"";12
171;"";"Rozmiar:select:1";"182/96/82";"";"";"";"";"";"";"";"";41
171;"";"Rozmiar:select:1";"182/100/86";"";"";"";"";"";"";"";"";25
171;"";"Rozmiar:select:1";"182/104/90";"";"";"";"";"";"";"";"";27
171;"";"Rozmiar:select:1";"182/108/94";"";"";"";"";"";"";"";"";21
171;"";"Rozmiar:select:1";"182/112/98";"";"";"";"";"";"";"";"";24
171;"";"Rozmiar:select:1";"182/116/102";"";"";"";"";"";"";"";"";14
171;"";"Rozmiar:select:1";"188/96/82";"";"";"";"";"";"";"";"";18
171;"";"Rozmiar:select:1";"188/100/86";"";"";"";"";"";"";"";"";35
171;"";"Rozmiar:select:1";"188/104/90";"";"";"";"";"";"";"";"";46
171;"";"Rozmiar:select:1";"188/108/94";"";"";"";"";"";"";"";"";46
171;"";"Rozmiar:select:1";"188/112/98";"";"";"";"";"";"";"";"";21
171;"";"Rozmiar:select:1";"188/116/102";"";"";"";"";"";"";"";"";38
171;"";"Rozmiar:select:1";"194/104/90";"";"";"";"";"";"";"";"";13
171;"";"Rozmiar:select:1";"194/108/94";"";"";"";"";"";"";"";"";41
171;"";"Rozmiar:select:1";"194/112/98";"";"";"";"";"";"";"";"";47
172;"";"Rozmiar:select:1";"170/92/78";"";"";"";"";"";"";"";"";21
172;"";"Rozmiar:select:1";"170/96/82";"";"";"";"";"";"";"";"";23
172;"";"Rozmiar:select:1";"170/100/86";"";"";"";"";"";"";"";"";48
172;"";"Rozmiar:select:1";"170/104/90";"";"";"";"";"";"";"";"";18
172;"";"Rozmiar:select:1";"176/92/78";"";"";"";"";"";"";"";"";42
172;"";"Rozmiar:select:1";"176/96/82";"";"";"";"";"";"";"";"";20
172;"";"Rozmiar:select:1";"176/100/86";"";"";"";"";"";"";"";"";13
172;"";"Rozmiar:select:1";"176/104/90";"";"";"";"";"";"";"";"";47
172;"";"Rozmiar:select:1";"176/108/94";"";"";"";"";"";"";"";"";49
172;"";"Rozmiar:select:1";"176/112/98";"";"";"";"";"";"";"";"";29
172;"";"Rozmiar:select:1";"182/96/82";"";"";"";"";"";"";"";"";39
172;"";"Rozmiar:select:1";"182/100/86";"";"";"";"";"";"";"";"";25
172;"";"Rozmiar:select:1";"182/104/90";"";"";"";"";"";"";"";"";47
172;"";"Rozmiar:select:1";"182/108/94";"";"";"";"";"";"";"";"";25
172;"";"Rozmiar:select:1";"182/112/98";"";"";"";"";"";"";"";"";25
172;"";"Rozmiar:select:1";"182/116/102";"";"";"";"";"";"";"";"";38
172;"";"Rozmiar:select:1";"188/100/86";"";"";"";"";"";"";"";"";30
172;"";"Rozmiar:select:1";"188/104/90";"";"";"";"";"";"";"";"";46
172;"";"Rozmiar:select:1";"188/108/94";"";"";"";"";"";"";"";"";17
172;"";"Rozmiar:select:1";"188/112/98";"";"";"";"";"";"";"";"";32
173;"";"Rozmiar:select:1";"170/88/74";"";"";"";"";"";"";"";"";14
173;"";"Rozmiar:select:1";"170/92/78";"";"";"";"";"";"";"";"";49
173;"";"Rozmiar:select:1";"170/96/82";"";"";"";"";"";"";"";"";41
173;"";"Rozmiar:select:1";"170/100/86";"";"";"";"";"";"";"";"";29
173;"";"Rozmiar:select:1";"170/104/90";"";"";"";"";"";"";"";"";40
173;"";"Rozmiar:select:1";"170/108/94";"";"";"";"";"";"";"";"";43
173;"";"Rozmiar:select:1";"176/88/74";"";"";"";"";"";"";"";"";13
173;"";"Rozmiar:select:1";"176/92/78";"";"";"";"";"";"";"";"";38
173;"";"Rozmiar:select:1";"176/96/82";"";"";"";"";"";"";"";"";19
173;"";"Rozmiar:select:1";"176/100/86";"";"";"";"";"";"";"";"";41
173;"";"Rozmiar:select:1";"176/104/90";"";"";"";"";"";"";"";"";21
173;"";"Rozmiar:select:1";"176/108/94";"";"";"";"";"";"";"";"";35
173;"";"Rozmiar:select:1";"176/112/98";"";"";"";"";"";"";"";"";29
173;"";"Rozmiar:select:1";"176/116/102";"";"";"";"";"";"";"";"";33
173;"";"Rozmiar:select:1";"182/92/78";"";"";"";"";"";"";"";"";38
173;"";"Rozmiar:select:1";"182/96/82";"";"";"";"";"";"";"";"";44
173;"";"Rozmiar:select:1";"182/100/86";"";"";"";"";"";"";"";"";23
173;"";"Rozmiar:select:1";"182/104/90";"";"";"";"";"";"";"";"";29
173;"";"Rozmiar:select:1";"182/108/94";"";"";"";"";"";"";"";"";39
173;"";"Rozmiar:select:1";"182/112/98";"";"";"";"";"";"";"";"";13
173;"";"Rozmiar:select:1";"182/116/102";"";"";"";"";"";"";"";"";15
173;"";"Rozmiar:select:1";"188/96/82";"";"";"";"";"";"";"";"";18
173;"";"Rozmiar:select:1";"188/100/86";"";"";"";"";"";"";"";"";37
173;"";"Rozmiar:select:1";"188/104/90";"";"";"";"";"";"";"";"";19
173;"";"Rozmiar:select:1";"188/108/94";"";"";"";"";"";"";"";"";37
173;"";"Rozmiar:select:1";"188/112/98";"";"";"";"";"";"";"";"";22
173;"";"Rozmiar:select:1";"188/116/102";"";"";"";"";"";"";"";"";28
173;"";"Rozmiar:select:1";"194/104/90";"";"";"";"";"";"";"";"";40
173;"";"Rozmiar:select:1";"194/108/94";"";"";"";"";"";"";"";"";45
173;"";"Rozmiar:select:1";"194/112/98";"";"";"";"";"";"";"";"";23
174;"";"Rozmiar:select:1";"170/88/74";"";"";"";"";"";"";"";"";46
174;"";"Rozmiar:select:1";"170/92/78";"";"";"";"";"";"";"";"";20
174;"";"Rozmiar:select:1";"170/96/82";"";"";"";"";"";"";"";"";39
174;"";"Rozmiar:select:1";"170/100/86";"";"";"";"";"";"";"";"";34
174;"";"Rozmiar:select:1";"170/104/90";"";"";"";"";"";"";"";"";39
174;"";"Rozmiar:select:1";"170/108/94";"";"";"";"";"";"";"";"";21
174;"";"Rozmiar:select:1";"176/88/74";"";"";"";"";"";"";"";"";28
174;"";"Rozmiar:select:1";"176/92/78";"";"";"";"";"";"";"";"";42
174;"";"Rozmiar:select:1";"176/96/82";"";"";"";"";"";"";"";"";49
174;"";"Rozmiar:select:1";"176/100/86";"";"";"";"";"";"";"";"";31
174;"";"Rozmiar:select:1";"176/104/90";"";"";"";"";"";"";"";"";29
174;"";"Rozmiar:select:1";"176/108/94";"";"";"";"";"";"";"";"";37
174;"";"Rozmiar:select:1";"176/112/98";"";"";"";"";"";"";"";"";44
174;"";"Rozmiar:select:1";"182/92/78";"";"";"";"";"";"";"";"";42
174;"";"Rozmiar:select:1";"182/96/82";"";"";"";"";"";"";"";"";36
174;"";"Rozmiar:select:1";"182/100/86";"";"";"";"";"";"";"";"";31
174;"";"Rozmiar:select:1";"182/104/90";"";"";"";"";"";"";"";"";21
174;"";"Rozmiar:select:1";"182/108/94";"";"";"";"";"";"";"";"";13
174;"";"Rozmiar:select:1";"182/112/98";"";"";"";"";"";"";"";"";19
174;"";"Rozmiar:select:1";"182/116/102";"";"";"";"";"";"";"";"";12
174;"";"Rozmiar:select:1";"188/96/82";"";"";"";"";"";"";"";"";34
174;"";"Rozmiar:select:1";"188/100/86";"";"";"";"";"";"";"";"";34
174;"";"Rozmiar:select:1";"188/104/90";"";"";"";"";"";"";"";"";48
174;"";"Rozmiar:select:1";"188/108/94";"";"";"";"";"";"";"";"";11
174;"";"Rozmiar:select:1";"188/112/98";"";"";"";"";"";"";"";"";41
174;"";"Rozmiar:select:1";"188/116/102";"";"";"";"";"";"";"";"";11
174;"";"Rozmiar:select:1";"194/104/90";"";"";"";"";"";"";"";"";31
174;"";"Rozmiar:select:1";"194/108/94";"";"";"";"";"";"";"";"";14
174;"";"Rozmiar:select:1";"194/112/98";"";"";"";"";"";"";"";"";34
175;"";"Rozmiar:select:1";"170/100/86";"";"";"";"";"";"";"";"";21
175;"";"Rozmiar:select:1";"170/104/90";"";"";"";"";"";"";"";"";22
175;"";"Rozmiar:select:1";"170/108/94";"";"";"";"";"";"";"";"";33
175;"";"Rozmiar:select:1";"170/112/98";"";"";"";"";"";"";"";"";38
175;"";"Rozmiar:select:1";"176/100/86";"";"";"";"";"";"";"";"";13
175;"";"Rozmiar:select:1";"176/104/90";"";"";"";"";"";"";"";"";30
175;"";"Rozmiar:select:1";"176/108/94";"";"";"";"";"";"";"";"";48
175;"";"Rozmiar:select:1";"176/112/98";"";"";"";"";"";"";"";"";34
175;"";"Rozmiar:select:1";"176/116/102";"";"";"";"";"";"";"";"";18
175;"";"Rozmiar:select:1";"176/120/106";"";"";"";"";"";"";"";"";41
175;"";"Rozmiar:select:1";"176/124/110";"";"";"";"";"";"";"";"";39
175;"";"Rozmiar:select:1";"182/104/90";"";"";"";"";"";"";"";"";50
175;"";"Rozmiar:select:1";"182/108/94";"";"";"";"";"";"";"";"";50
175;"";"Rozmiar:select:1";"182/112/98";"";"";"";"";"";"";"";"";15
175;"";"Rozmiar:select:1";"182/116/102";"";"";"";"";"";"";"";"";50
175;"";"Rozmiar:select:1";"182/120/106";"";"";"";"";"";"";"";"";47
175;"";"Rozmiar:select:1";"182/124/110";"";"";"";"";"";"";"";"";28
175;"";"Rozmiar:select:1";"188/108/94";"";"";"";"";"";"";"";"";45
175;"";"Rozmiar:select:1";"188/112/98";"";"";"";"";"";"";"";"";32
175;"";"Rozmiar:select:1";"188/116/102";"";"";"";"";"";"";"";"";25
175;"";"Rozmiar:select:1";"188/120/106";"";"";"";"";"";"";"";"";34
175;"";"Rozmiar:select:1";"188/124/110";"";"";"";"";"";"";"";"";20
175;"";"Rozmiar:select:1";"194/112/98";"";"";"";"";"";"";"";"";22
175;"";"Rozmiar:select:1";"194/116/102";"";"";"";"";"";"";"";"";50
175;"";"Rozmiar:select:1";"194/120/106";"";"";"";"";"";"";"";"";42
176;"";"Rozmiar:select:1";"170/88/74";"";"";"";"";"";"";"";"";13
176;"";"Rozmiar:select:1";"170/92/78";"";"";"";"";"";"";"";"";48
176;"";"Rozmiar:select:1";"170/96/82";"";"";"";"";"";"";"";"";40
176;"";"Rozmiar:select:1";"170/100/86";"";"";"";"";"";"";"";"";41
176;"";"Rozmiar:select:1";"170/104/90";"";"";"";"";"";"";"";"";30
176;"";"Rozmiar:select:1";"170/108/94";"";"";"";"";"";"";"";"";29
176;"";"Rozmiar:select:1";"176/88/74";"";"";"";"";"";"";"";"";14
176;"";"Rozmiar:select:1";"176/92/78";"";"";"";"";"";"";"";"";29
176;"";"Rozmiar:select:1";"176/96/82";"";"";"";"";"";"";"";"";19
176;"";"Rozmiar:select:1";"176/100/86";"";"";"";"";"";"";"";"";46
176;"";"Rozmiar:select:1";"176/104/90";"";"";"";"";"";"";"";"";41
176;"";"Rozmiar:select:1";"176/108/94";"";"";"";"";"";"";"";"";22
176;"";"Rozmiar:select:1";"176/112/98";"";"";"";"";"";"";"";"";42
176;"";"Rozmiar:select:1";"176/116/102";"";"";"";"";"";"";"";"";28
176;"";"Rozmiar:select:1";"182/92/78";"";"";"";"";"";"";"";"";36
176;"";"Rozmiar:select:1";"182/96/82";"";"";"";"";"";"";"";"";17
176;"";"Rozmiar:select:1";"182/100/86";"";"";"";"";"";"";"";"";42
176;"";"Rozmiar:select:1";"182/104/90";"";"";"";"";"";"";"";"";23
176;"";"Rozmiar:select:1";"182/108/94";"";"";"";"";"";"";"";"";34
176;"";"Rozmiar:select:1";"182/112/98";"";"";"";"";"";"";"";"";17
176;"";"Rozmiar:select:1";"182/116/102";"";"";"";"";"";"";"";"";18
176;"";"Rozmiar:select:1";"188/96/82";"";"";"";"";"";"";"";"";23
176;"";"Rozmiar:select:1";"188/100/86";"";"";"";"";"";"";"";"";17
176;"";"Rozmiar:select:1";"188/104/90";"";"";"";"";"";"";"";"";40
176;"";"Rozmiar:select:1";"188/108/94";"";"";"";"";"";"";"";"";18
176;"";"Rozmiar:select:1";"188/112/98";"";"";"";"";"";"";"";"";33
176;"";"Rozmiar:select:1";"188/116/102";"";"";"";"";"";"";"";"";14
176;"";"Rozmiar:select:1";"194/104/90";"";"";"";"";"";"";"";"";38
176;"";"Rozmiar:select:1";"194/108/94";"";"";"";"";"";"";"";"";22
176;"";"Rozmiar:select:1";"194/112/98";"";"";"";"";"";"";"";"";34
177;"";"Rozmiar:select:1";"170/88/74";"";"";"";"";"";"";"";"";42
177;"";"Rozmiar:select:1";"170/92/78";"";"";"";"";"";"";"";"";42
177;"";"Rozmiar:select:1";"170/96/82";"";"";"";"";"";"";"";"";32
177;"";"Rozmiar:select:1";"170/100/86";"";"";"";"";"";"";"";"";23
177;"";"Rozmiar:select:1";"170/104/90";"";"";"";"";"";"";"";"";47
177;"";"Rozmiar:select:1";"170/108/94";"";"";"";"";"";"";"";"";12
177;"";"Rozmiar:select:1";"176/88/74";"";"";"";"";"";"";"";"";28
177;"";"Rozmiar:select:1";"176/92/78";"";"";"";"";"";"";"";"";13
177;"";"Rozmiar:select:1";"176/96/82";"";"";"";"";"";"";"";"";41
177;"";"Rozmiar:select:1";"176/100/86";"";"";"";"";"";"";"";"";10
177;"";"Rozmiar:select:1";"176/104/90";"";"";"";"";"";"";"";"";12
177;"";"Rozmiar:select:1";"176/108/94";"";"";"";"";"";"";"";"";43
177;"";"Rozmiar:select:1";"176/112/98";"";"";"";"";"";"";"";"";31
177;"";"Rozmiar:select:1";"176/116/102";"";"";"";"";"";"";"";"";10
177;"";"Rozmiar:select:1";"182/92/78";"";"";"";"";"";"";"";"";40
177;"";"Rozmiar:select:1";"182/96/82";"";"";"";"";"";"";"";"";10
177;"";"Rozmiar:select:1";"182/100/86";"";"";"";"";"";"";"";"";49
177;"";"Rozmiar:select:1";"182/104/90";"";"";"";"";"";"";"";"";11
177;"";"Rozmiar:select:1";"182/108/94";"";"";"";"";"";"";"";"";15
177;"";"Rozmiar:select:1";"182/112/98";"";"";"";"";"";"";"";"";15
177;"";"Rozmiar:select:1";"182/116/102";"";"";"";"";"";"";"";"";45
177;"";"Rozmiar:select:1";"188/96/82";"";"";"";"";"";"";"";"";33
177;"";"Rozmiar:select:1";"188/100/86";"";"";"";"";"";"";"";"";18
177;"";"Rozmiar:select:1";"188/104/90";"";"";"";"";"";"";"";"";50
177;"";"Rozmiar:select:1";"188/108/94";"";"";"";"";"";"";"";"";29
177;"";"Rozmiar:select:1";"188/112/98";"";"";"";"";"";"";"";"";29
177;"";"Rozmiar:select:1";"188/116/102";"";"";"";"";"";"";"";"";10
177;"";"Rozmiar:select:1";"194/104/90";"";"";"";"";"";"";"";"";32
177;"";"Rozmiar:select:1";"194/108/94";"";"";"";"";"";"";"";"";39
177;"";"Rozmiar:select:1";"194/112/98";"";"";"";"";"";"";"";"";16
178;"";"Rozmiar:select:1";"170/92/78";"";"";"";"";"";"";"";"";21
178;"";"Rozmiar:select:1";"170/96/82";"";"";"";"";"";"";"";"";41
178;"";"Rozmiar:select:1";"170/100/86";"";"";"";"";"";"";"";"";34
178;"";"Rozmiar:select:1";"170/104/90";"";"";"";"";"";"";"";"";32
178;"";"Rozmiar:select:1";"176/92/78";"";"";"";"";"";"";"";"";20
178;"";"Rozmiar:select:1";"176/96/82";"";"";"";"";"";"";"";"";46
178;"";"Rozmiar:select:1";"176/100/86";"";"";"";"";"";"";"";"";50
178;"";"Rozmiar:select:1";"176/104/90";"";"";"";"";"";"";"";"";15
178;"";"Rozmiar:select:1";"176/108/94";"";"";"";"";"";"";"";"";37
178;"";"Rozmiar:select:1";"176/112/98";"";"";"";"";"";"";"";"";45
178;"";"Rozmiar:select:1";"182/96/82";"";"";"";"";"";"";"";"";45
178;"";"Rozmiar:select:1";"182/100/86";"";"";"";"";"";"";"";"";22
178;"";"Rozmiar:select:1";"182/104/90";"";"";"";"";"";"";"";"";48
178;"";"Rozmiar:select:1";"182/108/94";"";"";"";"";"";"";"";"";18
178;"";"Rozmiar:select:1";"182/112/98";"";"";"";"";"";"";"";"";17
178;"";"Rozmiar:select:1";"182/116/102";"";"";"";"";"";"";"";"";15
178;"";"Rozmiar:select:1";"188/100/86";"";"";"";"";"";"";"";"";27
178;"";"Rozmiar:select:1";"188/104/90";"";"";"";"";"";"";"";"";42
178;"";"Rozmiar:select:1";"188/108/94";"";"";"";"";"";"";"";"";38
